"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000240167",0.556255688386879,1.72703752228044e-06,0.00144269459897555,0.068838426533307,NA
"ENSG00000240175",5.34754714745819,3.45771000887004e-06,0.00144268976788693,0.136198149648809,NA
"ENSG00000240183",0.817753489516816,2.75376837238314e-07,0.00144269237177227,0.843674253906115,NA
"ENSG00000240184",1192.6545574296,6.15521852477479e-06,0.00144266799709731,0.0449792755091162,0.241743581222092
"ENSG00000240189",1.85330461152929,2.13078779594962e-06,0.00144269187307916,0.2103104216655,NA
"ENSG00000240199",0.739008524242378,-6.0306429682886e-07,0.00144269261548267,0.653314538210036,NA
"ENSG00000240204",5.8220892154594,3.97884363913972e-07,0.00144268537695525,0.880631778212803,NA
"ENSG00000240207",34.1937040880185,1.40323105834715e-05,0.00144268868506908,0.00976367957005195,0.114974063474939
"ENSG00000240210",1.46579937993252,-1.21958543708581e-06,0.00144269166629665,0.452630854035627,NA
"ENSG00000240211",6.3694057176735,-3.92168227032626e-07,0.00144267714189335,0.912810513619341,NA
"ENSG00000240216",5.82817170013232,-7.44032230327238e-07,0.00144267909604507,0.826446817790469,NA
"ENSG00000240219",11.210846253448,-3.68336607171611e-07,0.00144266832556358,0.93243274242729,0.976398423927569
"ENSG00000240225",633.662971195768,-8.37562645463701e-06,0.00144262613571387,0.273026565780221,0.587854278522285
"ENSG00000240230",427.11986276481,2.10302507949868e-05,0.00144255565988229,0.076063049586096,0.311201786729688
"ENSG00000240233",7.36984624352868,5.12571240523568e-06,0.00144268514598286,0.112666902651154,NA
"ENSG00000240236",0.447998118554107,-4.93177257889789e-08,0.00144269377796239,0.892965917618333,NA
"ENSG00000240238",0.494454767073475,-1.3110766647842e-06,0.0014426939478171,0.215275135703299,NA
"ENSG00000240240",24.4121321825578,1.01474779944509e-05,0.00144268652884091,0.0325640009215334,0.20582795659463
"ENSG00000240241",0.655944056182869,2.18177298408706e-06,0.00144269346337475,0.0946130277691646,NA
"ENSG00000240244",3.96305801565883,1.2458064902436,0.61445954090663,0.00119086936579666,NA
"ENSG00000240253",9.41925976021856,4.15203530570205e-06,0.00144269491353194,0.00768193934946356,0.103253090961221
"ENSG00000240254",0.621221440344537,-8.18873654056002e-07,0.00144269334627531,0.475516644373776,NA
"ENSG00000240265",1.03548777856078,8.26479815259851e-08,0.0014426927445274,0.948919357526288,NA
"ENSG00000240270",0.601534875915736,2.78359938515301e-07,0.0014426933177605,0.805813984703262,NA
"ENSG00000240271",0.508392422964414,-1.48229287276297e-06,0.0014426939320615,0.168424578354757,NA
"ENSG00000240280",6.62773679167681,-1.56068567308558e-06,0.00144267683669173,0.669917164681214,NA
"ENSG00000240288",59.4528474804906,1.66703977239713e-05,0.00144267443309686,0.01814781682557,0.153127245939284
"ENSG00000240291",8.93348099893275,1.62826381505158e-06,0.0014426813922264,0.610356949238139,0.83763435859164
"ENSG00000240299",2.06566948365842,-7.72062817027093e-07,0.00144269055420742,0.670811008994283,NA
"ENSG00000240303",51.0602533038658,-6.31252447072029e-06,0.00144265594023657,0.273299809847501,0.588126879137438
"ENSG00000240305",2.41244166916111,-8.2270867640749e-07,0.00144269026817975,0.660423633325625,NA
"ENSG00000240311",0.573761694375057,-1.2013007309094e-06,0.00144269399352059,0.243412915744798,NA
"ENSG00000240322",5.54940405592344,2.43278130222378e-06,0.00144268151998425,0.4527334361942,NA
"ENSG00000240328",0.871643228461419,1.96401869999317e-06,0.0014426928215355,0.177403418297063,NA
"ENSG00000240338",15.5490741080722,3.94981610212365e-06,0.00144267343998402,0.347372673267132,0.658307653534215
"ENSG00000240342",373.128112313131,-1.69808639069478e-06,0.00144265493717307,0.751938693495352,0.908787891941589
"ENSG00000240344",387.097475319446,-1.29176520716992e-06,0.00144257350078767,0.889704742549573,0.961322139390579
"ENSG00000240350",7.74865440342622,1.85380251720393e-06,0.0014426830719223,0.539617442930094,NA
"ENSG00000240356",98.7476830268412,-1.21853742409673e-05,0.00144265450740182,0.156967828858482,0.448636718665766
"ENSG00000240366",5.74428788533279,-4.80054152984607e-06,0.00144268381766478,0.145750289114253,NA
"ENSG00000240370",64.6140905479458,-1.44606716311792e-05,0.00144266222844061,0.0616781969696661,0.281752747614962
"ENSG00000240371",2.1276712815211,-1.69981352357228e-06,0.00144268985331986,0.398740102070865,NA
"ENSG00000240373",13.778701965752,3.40583860805387e-06,0.00144265605808007,0.531902084074465,0.791479141799311
"ENSG00000240374",2.46931383400636,1.91859031486572e-06,0.00144268871862666,0.391108391329217,NA
"ENSG00000240375",1.2495124802415,-4.29057955032705e-07,0.0014426923018176,0.763540123562015,NA
"ENSG00000240376",35.6054445893307,6.62713875572664e-06,0.00144262691292872,0.710282010597125,0.890249715032172
"ENSG00000240388",0.515369736960533,-5.67397156687843e-07,0.00144269401998808,0.490741378943843,NA
"ENSG00000240392",1.46052219178946,-4.13097029409024e-07,0.00144269138505144,0.800405155808718,NA
"ENSG00000240395",10.0435721755812,8.45005943430518e-06,0.00144267952947502,0.0474666222847308,0.249187341177485
"ENSG00000240399",12.6290050549902,-3.11771356477633e-06,0.00144265894239816,0.54985473600844,0.802237535060917
"ENSG00000240401",64.3362967507085,4.08833023579397e-06,0.00144260281516533,0.622621388829016,0.844819315035416
"ENSG00000240405",17.8233094315955,-9.9391722127687e-07,0.00144265248375077,0.857324233607304,0.948514850532984
"ENSG00000240409",4.08354480756138,-7.00534732026595e-06,0.00144269035407653,0.0236634880314557,NA
"ENSG00000240418",5.82313141870002,6.80838483127678e-06,0.00144268668943493,0.0485559782647668,NA
"ENSG00000240423",8.29009323934122,1.36766082613843e-06,0.00144269290865416,0.309376404656425,NA
"ENSG00000240427",1.13191049089985,-2.99617734874514e-06,0.00144269285351128,0.0712337556607772,NA
"ENSG00000240429",55.7184565553884,4.04318154750967e-06,0.00144267592512075,0.310901716230448,0.625546605526779
"ENSG00000240435",4.01722001958676,1.11111273846632e-06,0.00144268602751562,0.667650925149216,NA
"ENSG00000240436",0.839699776043441,7.66665361491864e-07,0.00144269255482425,0.571763160248096,NA
"ENSG00000240439",0.498649212377092,8.35795973419632e-07,0.00144269349395734,0.450591652849472,NA
"ENSG00000240441",4.10329672733323,-1.53061554102509e-06,0.00144268303731889,0.608972388930303,NA
"ENSG00000240445",115.297543001153,9.24222584652218e-07,0.00144264308945147,0.881139960440904,0.957708768575456
"ENSG00000240449",60.8247631232556,-9.32182480207454e-06,0.0014425946808233,0.307482742389019,0.622477177051219
"ENSG00000240452",0.426330487629848,-5.76157559117083e-07,0.00144269400611435,0.604022611345125,NA
"ENSG00000240454",1.09860666843043,-1.27710806688965e-06,0.00144269126516731,0.458844219572845,NA
"ENSG00000240457",1.53691696719622,-9.48934791831256e-07,0.00144269285673855,0.46491201252363,NA
"ENSG00000240459",1.83200844727545,-1.83960314725712e-06,0.0014426912281488,0.303065951659726,NA
"ENSG00000240463",13.5862398400773,-4.60876866949381e-06,0.00144267766262872,0.236914678347014,0.549688394266404
"ENSG00000240474",3.85648417909148,2.374293061302e-06,0.00144269002542511,0.258341258321581,NA
"ENSG00000240476",16.2263572189496,-2.96230124151002e-06,0.00144269450410188,0.0202641839995174,0.16257137263535
"ENSG00000240480",1.05614672866981,6.37341140537476e-08,0.00144269229910864,0.963853545380541,NA
"ENSG00000240481",1.26039153961543,-5.07286437982797e-07,0.00144269162434156,0.747597340408178,NA
"ENSG00000240489",1.62081172962838,1.91200675441883e-07,0.00144268915945292,0.924206792475733,NA
"ENSG00000240490",1.07318671146173,-1.14807024235805e-06,0.00144269255121074,0.410982283876201,NA
"ENSG00000240497",4.32953661101148,-2.67999202210408e-06,0.00144268935528234,0.231268197564822,NA
"ENSG00000240498",161.170526499129,-1.7925884602143e-06,0.00144264983811321,0.754061717934838,0.909536490524795
"ENSG00000240499",34.3250838248711,3.98642372286883e-06,0.00144266386040766,0.421467473981212,0.718381267795367
"ENSG00000240509",0.456037914820626,7.94843087980431e-07,0.00144269387773293,0.38183707440933,NA
"ENSG00000240520",3.28066923447677,-2.6680232734911e-06,0.00144269148835525,0.154582253993453,NA
"ENSG00000240521",4.0800088993148,-3.12357043197427e-06,0.00144268352900359,0.311527608893725,NA
"ENSG00000240522",18.1750626775352,3.02266735628591e-06,0.00144268452890034,0.30873708391066,0.623532950027362
"ENSG00000240531",10.5492287732893,-2.4851494875424e-06,0.00144267966909331,0.471502655037527,0.751183405755769
"ENSG00000240533",3.68835746962402,-1.51127347105263e-06,0.0014426880148818,0.51230768476266,NA
"ENSG00000240535",4.24444539809768,1.54187147238668e-06,0.00144268327532299,0.602263089587942,NA
"ENSG00000240540",3.49803157676987,-2.66472328367288e-06,0.00144268712055865,0.77292313819008,NA
"ENSG00000240541",3.87011408282038,2.56504945928505e-06,0.00144268966754936,0.237391645952068,NA
"ENSG00000240545",0.779455858764977,1.62679027730449e-06,0.00144269263867044,0.262604879862859,NA
"ENSG00000240549",3.83928231271622,2.500445472449e-06,0.0014426851765479,0.374508103416682,NA
"ENSG00000240553",1.28252609063633,-3.19252903395721e-07,0.00144269140466005,0.843844505337178,NA
"ENSG00000240554",0.404203728224153,-7.60946945691425e-07,0.00144269383320912,0.517567594846181,NA
"ENSG00000240563",5.02340277464234,1.61575674340969e-06,0.00144268977665794,0.426632132966993,NA
"ENSG00000240567",5.73695196345857,-1.42701720432636e-06,0.00144268346896081,0.624453034460779,NA
"ENSG00000240571",1.30884048723268,-5.57732683644831e-07,0.00144269097833406,0.746219328538791,NA
"ENSG00000240577",0.64361892020286,1.22860758093601e-06,0.00144269335873721,0.297052173404998,NA
"ENSG00000240579",0.977513448604551,1.18446406868516e-06,0.00144269332134341,0.323030287924142,NA
"ENSG00000240583",53.6708274614991,-2.50346981085721e-06,0.00144269131850157,0.585825094366863,0.824531836117958
"ENSG00000240589",2.43746710814322,-2.44745691717938e-06,0.00144269072145351,0.216684606425596,NA
"ENSG00000240591",28.608356973775,1.24702689728276e-05,0.00144265889621091,0.0661337099941935,0.290534388972943
"ENSG00000240602",123.517933442152,-3.76530402724194e-06,0.00144269425721738,0.0177024923138483,0.151446608655077
"ENSG00000240616",18.853400982439,-1.00088237387381e-05,0.00144267244840623,0.0620488432009123,0.28235477874499
"ENSG00000240622",7.05161768982292,2.59645960855074e-08,0.0014426894842467,0.990871907499065,NA
"ENSG00000240625",4.39164116005862,1.46033781209185e-06,0.00144268200899707,0.638889551516055,NA
"ENSG00000240634",18.1391031820079,1.53968440390056e-05,0.00144268932287116,0.00875316164417113,0.109932362242711
"ENSG00000240652",2.73823693821695,2.90344184579671e-06,0.00144268881258618,0.216684721440447,NA
"ENSG00000240654",0.92338669087607,1.56335193242886e-06,0.00144269323246245,0.218368031760313,NA
"ENSG00000240661",26.6509473450581,-8.29257360358677e-07,0.00144268296547667,0.778276184684307,0.918735920057687
"ENSG00000240666",0.672169761794016,-6.58800749990755e-07,0.00144269434507004,0.395676010935463,NA
"ENSG00000240668",0.595702372470988,-1.06091242995941e-06,0.00144269352736988,0.343624848781948,NA
"ENSG00000240674",0.620055599135557,-6.95148458453408e-07,0.00144269316199017,0.547759011471822,NA
"ENSG00000240682",538.324612939166,0.211194608069769,0.0982048144076099,0.000834927063535493,0.0356247390045548
"ENSG00000240687",4.09438706698266,8.50632695997258e-08,0.00144268527752417,0.975173276182437,NA
"ENSG00000240692",2.56419830702663,-1.41749032593338e-06,0.00144268803332953,0.539070496805766,NA
"ENSG00000240694",436.823549623359,-5.36596820215608e-06,0.00144269471610131,0.00786160635136795,0.104408379980353
"ENSG00000240695",3.57435609466299,-3.45262128282315e-06,0.00144268706440482,0.198371275195402,NA
"ENSG00000240704",5.13150283601434,-6.08624243954766e-06,0.00144269031049364,0.0315745525112692,NA
"ENSG00000240710",0.661055845443768,1.28167712037754e-06,0.00144269427170996,0.151965448128205,NA
"ENSG00000240718",1.05986070462014,1.8286539880076e-06,0.00144269245867864,0.226354388123653,NA
"ENSG00000240720",11.4099972369813,7.37572204748049e-06,0.00144267636916396,0.101824416418748,0.362182839102798
"ENSG00000240723",0.695316390797588,9.30597753477745e-07,0.00144269315274752,0.463492138994002,NA
"ENSG00000240729",3.75081776314357,1.42772243898858e-06,0.00144268631180452,0.576965921702191,NA
"ENSG00000240731",56.8306290119892,8.73299956657826e-06,0.0014426455304013,0.194928892028886,0.501552989574966
"ENSG00000240733",2.10291669017628,1.71109830215861e-06,0.00144268877940702,0.43952980719094,NA
"ENSG00000240738",1.8260711632959,1.31327010625269e-06,0.00144268928017945,0.528808871495249,NA
"ENSG00000240747",2.32741550400901,-1.72018526914027e-06,0.00144269323949902,0.188181394113297,NA
"ENSG00000240750",5.42063372783109,-7.70718456871797e-07,0.00144268174928036,0.804457311724166,NA
"ENSG00000240751",3.58914029062664,-4.76404895919502e-08,0.00144268715128142,0.983548979634756,NA
"ENSG00000240764",17.6582400715317,2.30770552634027e-06,0.00144267328931745,0.568848917979663,0.812908040437421
"ENSG00000240766",0.431799349094944,1.54784871512426e-06,0.00144269441401239,0.133828128397974,NA
"ENSG00000240767",2.99176601174274,1.20759994535551e-06,0.00144268704669573,0.620065130770598,NA
"ENSG00000240771",33.1837853684395,-4.96371688506368e-06,0.00144269260424629,0.856569961798214,0.948046471322997
"ENSG00000240775",1.06181519106568,-2.76495706256968e-06,0.00144269419089411,0.0236548466236524,NA
"ENSG00000240776",2.38672493563246,-1.3125149608101e-06,0.00144268773268284,0.574111579956955,NA
"ENSG00000240785",1.84916796967356,5.16386171245823e-09,0.00144268988953776,0.998326965722042,NA
"ENSG00000240790",1.10121656101363,2.34743112031941e-07,0.00144269212953434,0.871452050411293,NA
"ENSG00000240791",0.856119616397143,-3.23942794149123e-07,0.00144269291098492,0.793440141517604,NA
"ENSG00000240793",7.834102480674,8.52543289330755e-06,0.00144268194729921,0.0473850130515481,NA
"ENSG00000240808",7.77486131231114,-5.05191077512493e-06,0.00144268503855726,0.120782829532237,NA
"ENSG00000240809",7.70062114306529,-2.81749796605446e-06,0.00144268012664864,0.410670357753522,NA
"ENSG00000240813",1.0396947806471,7.05426797551457e-07,0.00144269291878803,0.577237409534174,NA
"ENSG00000240823",4.91763710291915,3.42315938408581e-06,0.00144268249400252,0.290322182633688,NA
"ENSG00000240828",1.32404302805119,-2.4539696975938e-06,0.00144269166758625,0.173204983137858,NA
"ENSG00000240847",0.490168579044518,7.1514737412445e-07,0.00144269355335117,0.524231477362362,NA
"ENSG00000240849",1748.65841590062,-1.68846570225255e-05,0.00144265914167668,0.0315228761740584,0.202745272224044
"ENSG00000240853",6.7675469109379,-9.02821851129964e-07,0.00144268433678913,0.747229569694437,NA
"ENSG00000240854",50.8578749070878,-4.99658033119604e-06,0.00144260632674141,0.541135233556771,0.797257943218262
"ENSG00000240857",442.1233118811,1.47965092498328e-05,0.00144252864864455,0.223856876526896,0.535451550795607
"ENSG00000240859",13.503285800821,-5.75018443422638e-06,0.00144269022321354,0.0385186028127992,0.223964065180596
"ENSG00000240869",3.23268667640514,-1.46289436832201e-06,0.00144268817075107,0.522515695663802,NA
"ENSG00000240873",1.71723513124183,-1.11113376232961e-07,0.00144269032658125,0.952048822262771,NA
"ENSG00000240874",1.49045126057,2.21205624557813e-06,0.00144269339059096,0.106233114687219,NA
"ENSG00000240875",27.4269652871204,-7.93664253138529e-06,0.00144269246800182,0.0115924322918333,0.123689123761375
"ENSG00000240877",4.43669954610021,1.64864641628079e-06,0.00144268339598027,0.578452836790618,NA
"ENSG00000240882",2.43308196633296,-3.64315250911782e-07,0.00144269091134619,0.831990567778421,NA
"ENSG00000240888",0.65855971023502,-2.91665323275002e-09,0.00144269402275167,0.997795984134126,NA
"ENSG00000240889",33.528013014918,4.33714684143728e-06,0.00144264604887781,0.479858054600088,0.75720986954319
"ENSG00000240890",0.685750481371018,2.79924624067087e-07,0.00144269274959945,0.828175443732908,NA
"ENSG00000240891",181.653860329352,-5.44568151746191e-09,0.00144266487985148,0.997705418174563,0.999356043848777
"ENSG00000240893",11.4429072897603,-2.70915275621608e-06,0.00144267950949602,0.435759222575414,0.727985785027767
"ENSG00000240898",9.61658497871038,-1.40113600825335e-06,0.00144267795606532,0.692043434240968,0.880654802352203
"ENSG00000240905",4.31404381235925,2.46177159328839e-06,0.00144268313018202,0.422009497193556,NA
"ENSG00000240912",20.6588146655963,-6.47433106698266e-06,0.00144268471058288,0.0662665788632116,0.290907574812121
"ENSG00000240914",1.65841491199482,-9.03202612810919e-08,0.00144268973095411,0.962799427801561,NA
"ENSG00000240915",9.38894400215814,-1.39314486604591e-06,0.00144267196156186,0.71911571851437,0.894112878609162
"ENSG00000240919",0.554290250543277,-5.99917289294011e-07,0.00144269353754579,0.562333543753434,NA
"ENSG00000240925",10.3316509199246,2.94787327306793e-07,0.00144267398522717,0.940474201676664,0.979484023577193
"ENSG00000240927",0.742777861098095,-1.21866917094579e-06,0.00144269314022705,0.319688636333634,NA
"ENSG00000240935",9.20448706665213,5.93908096530026e-06,0.0014426910957187,0.0289634276063056,0.194063674312346
"ENSG00000240950",2.46606599091899,-1.35536564043458e-06,0.00144268668453482,0.587917068158345,NA
"ENSG00000240954",1.04756451470124,7.19803122955252e-07,0.00144269194687334,0.636693377758387,NA
"ENSG00000240963",0.487202950967717,2.14088477619688e-07,0.00144269394709786,0.839799286714464,NA
"ENSG00000240970",52.8427447441569,-3.81504638036927e-06,0.00144262683310643,0.575693283762203,0.817707443424887
"ENSG00000240972",14.3783484753591,1.36950687423732e-06,0.00144267519132404,0.72011088622363,0.894506240883475
"ENSG00000240974",1.70893241723007,-9.75119129482609e-07,0.00144269056104661,0.592759174665863,NA
"ENSG00000240990",21.7283391459118,-1.70508845079579e-06,0.00144269248221024,0.254420013729155,0.5705794194073
"ENSG00000240991",1.12810666452165,3.71359523489513e-07,0.00144269214161028,0.786638008632174,NA
"ENSG00000240996",1.88760225981126,1.08487341642407e-06,0.00144269011746653,0.572834839255047,NA
"ENSG00000241007",1.41799866991432,-3.37816846833878e-07,0.00144269199874874,0.820791476601691,NA
"ENSG00000241008",0.709895511280351,-1.03338695848593e-07,0.00144269334463089,0.925271338632401,NA
"ENSG00000241014",15.2347744214315,4.27683755839123e-06,0.0014426575310358,0.430040298233309,0.723933957059326
"ENSG00000241015",206.828158688641,1.77408103863672e-05,0.00144263253204027,0.0493294219027677,0.25314500351581
"ENSG00000241026",1.37527003449429,2.37391937685167e-06,0.00144269280826204,0.121253172056915,NA
"ENSG00000241030",3.28494106835615,-1.44092389991023e-06,0.00144268519447212,0.594472252113842,NA
"ENSG00000241042",0.437143837309931,-1.82411557095978e-06,0.00144269461269329,0.0811178463271981,NA
"ENSG00000241052",0.952651045330212,-1.55435120960296e-06,0.00144269276087977,0.265727734983893,NA
"ENSG00000241057",2.29508719509895,-3.39915575859465e-07,0.00144268774243289,0.882177017786155,NA
"ENSG00000241058",172.831227215019,2.74071193789766e-06,0.00144259308049247,0.751557020680483,0.908692697251017
"ENSG00000241059",0.435604928363355,-1.07176311807466e-06,0.00144269398980359,0.318000142855398,NA
"ENSG00000241061",5.27381539192242,9.40681250322717e-07,0.00144268310786931,0.751514502257886,NA
"ENSG00000241064",2.95349142021426,1.69612027961519e-06,0.00144269008969906,0.395492979214919,NA
"ENSG00000241067",1.55375453600903,-1.25513116357282e-06,0.00144268983921212,0.528717611462942,NA
"ENSG00000241101",0.42202692282868,-5.76377735673592e-07,0.00144269443264529,0.485942662772798,NA
"ENSG00000241104",9.4892924050087,7.17554454888574e-07,0.00144268929876064,0.727812157912202,0.897514315869453
"ENSG00000241106",7.54998909382179,-3.65675179517305e-06,0.00144269198884922,0.0663255796345395,NA
"ENSG00000241111",1.90840802741011,-1.77670974143556e-06,0.00144269082435134,0.342224761574588,NA
"ENSG00000241112",5.29993098958664,-1.3940767839062e-06,0.00144268722958545,0.565274145501696,NA
"ENSG00000241120",3.73343723642059,-9.02570326347681e-07,0.00144268590174527,0.727747263490419,NA
"ENSG00000241127",238.651018791138,5.4407909131433e-06,0.00144255321992228,0.597743050681684,0.831453980243007
"ENSG00000241129",0.7100955633159,-9.0249486130256e-07,0.00144269310542447,0.466152015225688,NA
"ENSG00000241134",1.66382716808234,2.55591647567642e-06,0.00144269066695116,0.203371028829741,NA
"ENSG00000241135",0.903544219548195,-1.1201242406323e-06,0.0014426930722991,0.379036810716189,NA
"ENSG00000241146",4.48897137720811,4.31861575873729e-06,0.00144268479538202,0.167659319144843,NA
"ENSG00000241149",6.276880919121,1.46166122890356e-06,0.00144267642247545,0.694173441231612,NA
"ENSG00000241155",10.7183206594961,2.03792518663181e-06,0.00144267269125122,0.618380646701397,0.842384511188471
"ENSG00000241156",7.41748493102726,-4.91432206450979e-07,0.00144267057577488,0.906573679153641,NA
"ENSG00000241157",6.20169740301668,9.62862314094929e-07,0.00144268291974922,0.747028019225912,NA
"ENSG00000241158",60.9497228433828,-3.98955007595892e-06,0.00144269083681692,0.0963879425276085,0.351256369152946
"ENSG00000241162",1.38040905217404,5.09715319291172e-07,0.00144269148248964,0.753456615693098,NA
"ENSG00000241163",11.6665117838413,-4.89521846379846e-06,0.00144266534386549,0.321597205675729,0.635325574871252
"ENSG00000241168",27.6770119244359,8.77151760478751e-06,0.00144266244544036,0.211326117877531,0.520837800123558
"ENSG00000241169",3.72447857279022,-3.13821626861079e-07,0.00144268589186725,0.902551653132745,NA
"ENSG00000241170",29.1761500574544,-6.86080968361971e-06,0.00144268631252681,0.050502474982084,0.256149485231147
"ENSG00000241172",1.68234512203679,4.61861656996708e-07,0.00144269103883652,0.788147486298685,NA
"ENSG00000241179",0.624194778966597,1.8536687643146e-07,0.00144269327484933,0.869893203869086,NA
"ENSG00000241185",4.76435796784876,3.75821587537551e-06,0.001442681123376,0.275011966701732,NA
"ENSG00000241186",7.82523071373043,-3.58359055512567e-06,0.00144268611079316,0.206616779989022,NA
"ENSG00000241187",0.851934152340714,-1.11072575380348e-07,0.00144269285072501,0.92947552341404,NA
"ENSG00000241211",3.72552184830401,-6.64479841854047e-07,0.00144268515659326,0.803254404340928,NA
"ENSG00000241217",7.60150303312095,1.7960297434694e-06,0.00144267455326556,0.646776769386826,NA
"ENSG00000241218",0.896154248908763,-4.86489512625377e-07,0.00144269234624393,0.729255598491159,NA
"ENSG00000241219",4.44104181999849,5.67642058542942e-06,0.00144268509808101,0.0907259643575732,NA
"ENSG00000241228",0.519942990738481,1.13733432922141e-06,0.00144269345936909,0.328848828855133,NA
"ENSG00000241229",1.65200252779363,-1.63305471768627e-06,0.00144269139032342,0.343116826317209,NA
"ENSG00000241230",0.736328447706087,5.27373814082223e-07,0.00144269274703437,0.685139127734702,NA
"ENSG00000241231",1.21123686689594,1.60050375013493e-06,0.00144269159515264,0.340351639722756,NA
"ENSG00000241233",2.14178560794144,-1.15317115515828e-06,0.00144268855546417,0.601661214397804,NA
"ENSG00000241243",0.510333424856377,-3.78821469718264e-07,0.00144269329675068,0.75300305816696,NA
"ENSG00000241251",5.05101454490424,-4.19960678535819e-06,0.00144268357226341,0.19559999334199,NA
"ENSG00000241255",2.15676143911533,1.79075385110163e-07,0.0014426877828145,0.938417235854088,NA
"ENSG00000241258",923.222680728982,-1.92132427478071e-05,0.00144257414854582,0.517870407604603,0.782159214973955
"ENSG00000241269",12.0361175823825,1.80911285456646e-06,0.00144267571753852,0.634808626942183,0.851026001063436
"ENSG00000241278",2.38574189473405,-3.00352298052463e-06,0.00144269179123267,0.107658571792177,NA
"ENSG00000241280",2.26632000487805,1.39269746684593e-06,0.0014426918375815,0.382338367952223,NA
"ENSG00000241282",0.506079772848216,5.17558608133876e-07,0.00144269383107951,0.577541950305173,NA
"ENSG00000241286",10.1793444922634,-3.36590730557609e-06,0.00144266756741289,0.464786901161081,0.746562796626697
"ENSG00000241288",78.251881348261,-4.36587408238494e-06,0.00144262151170876,0.227814348866814,0.538451168778994
"ENSG00000241305",0.453326583387319,-2.82535501090688e-07,0.00144269455916926,0.683801722307684,NA
"ENSG00000241307",0.453020123932195,7.06876914840117e-07,0.0014426935234277,0.55130695308688,NA
"ENSG00000241313",13.2293403345324,-3.58545913501542e-06,0.00144265951879758,0.491256373547289,0.764605045197632
"ENSG00000241316",148.382130687728,1.62428105667921e-08,0.00144266914463425,0.685803874471318,0.877055729777936
"ENSG00000241319",1.50500291695491,4.61383315483096e-07,0.00144269078008195,0.797430724546955,NA
"ENSG00000241322",39.5723741516598,7.03931925880689e-06,0.00144269443716885,0.00737716548975234,0.100913583894817
"ENSG00000241343",2039.97505889652,2.35283150469019e-05,0.0014424796893285,0.426411863942707,0.721384639707218
"ENSG00000241352",3.74256847653354,5.8602575529151e-07,0.00144268510915497,0.827778950784595,NA
"ENSG00000241357",5.03613045244433,2.74762962256148e-06,0.00144268554690942,0.327397848156356,NA
"ENSG00000241360",54.6799312035328,-3.95560996371489e-06,0.00144264726267019,0.511270400552125,0.778303150860777
"ENSG00000241362",2.6117521279975,-6.2375484659055e-07,0.0014426865496277,0.801533203505365,NA
"ENSG00000241369",6.44607654289533,-6.63333701330469e-07,0.0014426828328726,0.822846722589657,NA
"ENSG00000241370",34.8733579443163,2.7758027449563e-06,0.00144261090149025,0.724347394411876,0.896172660098449
"ENSG00000241383",5.19954210044349,-2.19923896510057e-06,0.00144268201330972,0.485278237012301,NA
"ENSG00000241388",11.8901247258407,-1.7468683413179e-07,0.0014426640042602,0.969246025460715,0.989475656413621
"ENSG00000241391",2.15364652611979,3.47216688383959e-06,0.00144269048514655,0.114925751222984,NA
"ENSG00000241395",2.51902842123967,9.68427967870068e-08,0.0014426870890879,0.968330514757116,NA
"ENSG00000241399",185.534873592659,6.03861746039886e-06,0.00144268044862551,0.121715534434882,0.396432961318731
"ENSG00000241404",66.7977284220011,1.57619084513705e-05,0.00144267952359354,0.022816824526036,0.172342221862571
"ENSG00000241409",1.15218578982655,8.40360786897135e-07,0.00144269321247822,0.477560274374046,NA
"ENSG00000241411",1.05757321967865,2.53477508289771e-06,0.00144269278850406,0.10686072800261,NA
"ENSG00000241413",3.16221722074533,-1.9175448718133e-06,0.00144268892997938,0.384207980067659,NA
"ENSG00000241416",1.54115672343919,1.27416138958986e-06,0.00144269165247288,0.432465896340582,NA
"ENSG00000241420",1.45186080295085,1.60934201326057e-06,0.00144269131358075,0.355744874615131,NA
"ENSG00000241429",56.5074787276354,-5.89724150102531e-06,0.00144258864908734,0.229629586842699,0.541190708020154
"ENSG00000241431",15.9608505514579,1.02289125381263e-06,0.00144266264586918,0.261035823266129,0.577094171458622
"ENSG00000241438",0.925161456902108,-7.92380728951212e-07,0.0014426927933657,0.546753871131206,NA
"ENSG00000241449",1.25305845023174,-1.41623313802047e-06,0.00144269170655615,0.376365943931205,NA
"ENSG00000241458",1.25139151321234,1.39841933104318e-07,0.00144269106210405,0.934440267435484,NA
"ENSG00000241461",1.95717455787696,-4.14696182275885e-06,0.00144269229415227,0.0442594312492721,NA
"ENSG00000241464",0.718682921509374,1.13645718603461e-06,0.00144269314749098,0.356140118264028,NA
"ENSG00000241468",1586.43885375829,-7.00186712603467e-06,0.00144260185433479,0.413152421888875,0.712596428017502
"ENSG00000241469",7.2066357269624,-3.83206227814065e-06,0.00144267522728985,0.663801872730402,NA
"ENSG00000241472",29.6136094953191,-6.15672935825101e-06,0.0014426600997001,0.260436298676784,0.576721459106031
"ENSG00000241473",1.73601499769465,-1.03524318366254e-06,0.00144269258275915,0.448157599918641,NA
"ENSG00000241478",9.72706817742192,1.06017037429967e-06,0.00144267587211283,0.777708141183293,0.918562834390365
"ENSG00000241479",2.53027281368553,-2.60103134377246e-06,0.00144269192034504,0.142360342728648,NA
"ENSG00000241484",9.87532451361604,3.61726196756394e-06,0.00144267294735061,0.304775903208088,0.62000161928738
